Age,Gender,Marital_Status,Family_Members,Education,Occupation,Job_Title,Income,Current_Product,Current_Product_Type,Current_Coverage,New_Product_Type,New_Coverage,Rating,target
33.0,M,Married,4.0,BD,SPT,PG,9.565090518,Yes,INV,2000000.0,END,1000000.0,Hot,1
50.0,F,Divorced,5.0,BD,SE,FH,3.0,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
59.0,F,Married,5.0,BD,SPT,PG,10.0,No,NO,0.0,ANS,15000000.0,Warm,1
47.0,M,Single,5.0,PD,SPT,BA,7.767678143,No,NO,0.0,TLE,4000000.0,Warm,0
56.0,M,Married,5.0,PD,SE,FH,2.614677554,No,NO,0.0,TLE,2000000.0,Cold,0
44.0,M,Married,4.0,MD,SPT,PR,7.314923606,Yes,ANS,15000000.0,INV,1000000.0,Warm,0
18.0,F,Single,7.0,NE,SPT,DD,1.0,Yes,INV,1000000.0,ANS,15000000.0,Cold,0
25.0,M,Married,5.0,UHS,SPT,OT,2.041124433,No,NO,0.0,ANS,1000000.0,Warm,0
37.0,M,Single,1.0,UHS,SE,CF,2.282001271,Yes,TLE,1000000.0,ANS,1000000.0,Cold,0
48.0,M,Married,6.0,MD,SPT,PR,6.233764459,Yes,TLE,50000.0,ANS,5000000.0,Warm,1
48.0,F,Married,3.0,LHS,SFT,CB,1.283211981,Yes,TLE,50000.0,ANS,15000000.0,Cold,0
44.0,M,Married,2.0,UHS,SPT,CB,1.738008612,Yes,PMT,1000000.0,TLE,1000000.0,Cold,0
55.0,M,Married,8.0,NE,SPT,OC,7.0,No,NO,0.0,ANS,15000000.0,Warm,1
19.0,F,Single,5.0,LHS,SFT,CB,1.005185247,No,NO,0.0,END,1000000.0,Cold,0
27.0,M,Married,3.0,UHS,SE,CF,1.814803551,Yes,ANS,1000000.0,INV,1000000.0,Cold,0
46.0,M,Married,2.0,MD,SE,PG,9.609426842,Yes,INV,2000000.0,ANS,3000000.0,Warm,1
55.0,M,Married,6.0,LHS,SFT,PA,6.254415288,No,NO,0.0,TLE,3000000.0,Warm,1
35.0,M,Married,4.0,BD,SPT,PR,7.084134469,No,NO,0.0,ANS,15000000.0,Hot,1
59.0,M,Divorced,1.0,MD,SE,FH,2.99827137,Yes,TLE,3000000.0,ANS,1000000.0,Cold,0
23.0,F,Married,10.0,MD,SE,FH,1.84013739,No,NO,0.0,TLE,1000000.0,Cold,0
44.0,M,Divorced,4.0,MD,SPT,PG,9.622797886,No,NO,0.0,INV,5000000.0,Warm,1
52.0,M,Married,6.0,BD,SE,PG,9.943258684,Yes,PMT,15000000.0,INV,2000000.0,Warm,0
47.0,F,Married,5.0,BD,SE,FH,2.410047504,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
53.0,F,Married,10.0,BD,SPT,PG,9.882551778,Yes,PMT,15000000.0,ANS,15000000.0,Warm,0
46.0,F,Married,7.0,BD,SE,FH,2.671574673,No,NO,0.0,TLE,1000000.0,Cold,0
40.0,M,Single,6.0,PD,SPT,BA,5.908790467,Yes,TLE,15000000.0,PMT,15000000.0,Warm,0
57.0,M,Divorced,4.0,LHS,SE,DD,2.0,Yes,PMT,4000000.0,ANS,15000000.0,Cold,1
55.0,F,Married,5.0,BD,SPT,PG,10.0,Yes,INV,15000000.0,ANS,4000000.0,Warm,0
24.0,F,Single,1.0,LHS,SFT,OM,2.097946965,Yes,TLE,1000000.0,END,3000000.0,Warm,1
26.0,F,Married,2.0,PD,SE,FH,2.16344163,No,NO,0.0,END,15000000.0,Warm,0
48.0,M,Divorced,8.0,BD,SE,FH,2.863902694,No,NO,0.0,TLE,1000000.0,Cold,0
51.0,F,Married,10.0,PD,SE,FH,2.672036106,No,NO,0.0,TLE,15000000.0,Cold,0
36.0,M,Married,5.0,LHS,SFT,CB,1.293783075,Yes,ANS,15000000.0,PMT,1000000.0,Cold,0
53.0,M,Married,4.0,BD,SE,FH,2.381523956,No,NO,0.0,ANS,2000000.0,Cold,0
32.0,F,Married,5.0,PD,SPT,BA,5.153533045,Yes,INV,2000000.0,ANS,4000000.0,Hot,1
38.0,F,Divorced,3.0,PD,SPT,RR,9.215611917,Yes,ANS,3000000.0,INV,15000000.0,Hot,1
53.0,M,Married,9.0,NE,SE,CF,2.960387939,Yes,ANS,50000.0,TLE,1000000.0,Cold,0
41.0,F,Married,8.0,UHS,SE,DD,1.846123733,No,NO,0.0,PMT,15000000.0,Cold,0
50.0,M,Married,9.0,BD,SE,FH,2.936943922,No,NO,0.0,ANS,2000000.0,Cold,0
49.0,M,Divorced,3.0,PD,SPT,RR,9.81381325,Yes,ANS,15000000.0,PMT,4000000.0,Warm,1
39.0,M,Single,2.0,LHS,SE,DD,1.046523292,Yes,PMT,50000.0,TLE,1000000.0,Cold,0
55.0,M,Married,10.0,BD,SPT,BA,7.605449667,Yes,ANS,1000000.0,INV,3000000.0,Warm,1
50.0,M,Married,3.0,MD,SE,FH,2.34250485,Yes,ANS,15000000.0,TLE,1000000.0,Cold,0
34.0,M,Married,5.0,LHS,SFT,OT,2.335342352,Yes,INV,50000.0,END,3000000.0,Cold,0
40.0,M,Married,7.0,MD,SPT,PG,9.593777109,Yes,ANS,4000000.0,INV,4000000.0,Hot,1
21.0,M,Single,3.0,LHS,SFT,OM,2.0,No,NO,0.0,PMT,1000000.0,Warm,0
39.0,F,Divorced,3.0,PD,SPT,PR,6.224519626,No,NO,0.0,TLE,15000000.0,Hot,0
26.0,M,Married,9.0,PD,SE,FH,2.053968016,Yes,INV,1000000.0,END,15000000.0,Warm,0
34.0,M,Married,2.0,UHS,SE,CB,1.340449201,Yes,PMT,15000000.0,END,1000000.0,Cold,1
46.0,F,Married,9.0,LHS,SFT,CB,1.800327815,Yes,PMT,3000000.0,ANS,15000000.0,Cold,0
53.0,M,Married,6.0,UHS,SE,CF,3.0,Yes,ANS,3000000.0,TLE,1000000.0,Cold,0
49.0,F,Single,1.0,UHS,SPT,OC,6.36877947,Yes,TLE,2000000.0,ANS,1000000.0,Warm,1
44.0,M,Married,4.0,MD,SPT,BA,7.288098779,Yes,INV,4000000.0,ANS,3000000.0,Warm,0
43.0,M,Divorced,1.0,PD,SPT,PG,9.475777112,Yes,ANS,15000000.0,INV,4000000.0,Warm,0
23.0,M,Single,6.0,BD,SE,FH,1.870042989,No,NO,0.0,END,1000000.0,Cold,0
20.0,M,Single,2.0,NE,SPT,DD,1.0,Yes,INV,15000000.0,END,15000000.0,Cold,0
60.0,M,Married,4.0,MD,SE,PG,10.0,Yes,INV,15000000.0,TLE,1000000.0,Warm,0
46.0,F,Single,4.0,MD,SPT,PR,6.912796861,No,NO,0.0,TLE,5000000.0,Warm,1
43.0,M,Married,2.0,PD,SPT,BA,7.262506924,No,NO,0.0,TLE,5000000.0,Warm,0
48.0,F,Married,2.0,MD,SPT,PG,9.654395568,Yes,INV,15000000.0,ANS,3000000.0,Warm,0
48.0,M,Single,2.0,MD,SPT,PG,9.548741417,Yes,TLE,15000000.0,INV,15000000.0,Warm,0
56.0,F,Married,4.0,MD,SE,FH,3.0,Yes,ANS,3000000.0,TLE,1000000.0,Cold,0
19.0,M,Single,7.0,NE,SE,CB,1.0,No,NO,0.0,END,15000000.0,Cold,0
43.0,F,Married,7.0,PD,SE,FH,2.729512597,No,NO,0.0,TLE,1000000.0,Cold,0
53.0,M,Married,9.0,NE,SPT,DD,1.805090164,Yes,TLE,1000000.0,PMT,15000000.0,Cold,0
59.0,F,Married,7.0,UHS,SE,OM,3.309354005,Yes,PMT,3000000.0,TLE,1000000.0,Cold,0
58.0,F,Married,10.0,LHS,SFT,OM,3.148267238,Yes,PMT,2000000.0,TLE,1000000.0,Cold,0
50.0,M,Divorced,3.0,BD,SPT,BA,7.42758387,Yes,INV,15000000.0,TLE,2000000.0,Warm,0
50.0,M,Married,8.0,MD,SPT,PG,9.822591308,No,NO,0.0,INV,5000000.0,Warm,1
25.0,F,Single,4.0,BD,SPT,BA,6.111637654,No,NO,0.0,PMT,5000000.0,Hot,1
47.0,M,Married,10.0,LHS,SE,OT,3.318569158,No,NO,0.0,ANS,3000000.0,Cold,0
54.0,F,Married,3.0,BD,SPT,BA,7.853069373,Yes,INV,15000000.0,PMT,4000000.0,Warm,0
22.0,F,Married,8.0,NE,SPT,OT,2.35423606,No,NO,0.0,INV,1000000.0,Warm,0
53.0,M,Divorced,2.0,MD,SE,FH,3.0,Yes,TLE,3000000.0,ANS,15000000.0,Cold,0
50.0,M,Married,2.0,MD,SPT,RR,9.6744971,No,NO,0.0,INV,3000000.0,Warm,1
20.0,M,Single,1.0,NE,SPT,DD,1.27151242,Yes,INV,50000.0,END,1000000.0,Cold,0
41.0,F,Single,1.0,BD,SE,FH,2.108697554,Yes,ANS,15000000.0,TLE,2000000.0,Cold,0
58.0,M,Married,5.0,MD,SPT,RR,10.0,Yes,ANS,1000000.0,INV,15000000.0,Warm,1
37.0,F,Single,5.0,MD,SPT,BA,5.746145215,Yes,PMT,3000000.0,ANS,5000000.0,Hot,1
19.0,F,Single,2.0,NE,SPT,PA,4.412438057,No,NO,0.0,TLE,15000000.0,Hot,1
48.0,F,Married,5.0,LHS,SFT,DD,1.569529827,Yes,PMT,2000000.0,ANS,15000000.0,Cold,0
42.0,M,Married,9.0,BD,SE,PG,9.569488529,Yes,ANS,4000000.0,TLE,2000000.0,Warm,1
23.0,F,Single,8.0,UHS,SPT,OT,2.0,No,NO,0.0,INV,1000000.0,Warm,0
24.0,M,Single,7.0,PD,SE,FH,1.606699618,No,NO,0.0,TLE,2000000.0,Cold,0
24.0,M,Single,1.0,MD,SE,FH,2.038936854,No,NO,0.0,ANS,2000000.0,Warm,0
57.0,F,Married,2.0,LHS,SE,DD,1.724188535,Yes,PMT,50000.0,TLE,15000000.0,Cold,0
47.0,M,Single,1.0,UHS,SPT,OM,3.207089957,Yes,TLE,4000000.0,PMT,2000000.0,Cold,0
20.0,M,Single,5.0,LHS,SFT,DD,1.0,No,NO,0.0,END,15000000.0,Cold,0
40.0,M,Married,3.0,MD,SPT,PR,7.147197899,Yes,ANS,15000000.0,INV,3000000.0,Warm,0
57.0,F,Married,5.0,BD,SE,FH,2.565588493,Yes,TLE,50000.0,ANS,2000000.0,Cold,0
56.0,F,Divorced,5.0,LHS,SE,DD,1.677067715,Yes,PMT,3000000.0,TLE,1000000.0,Cold,0
47.0,F,Married,2.0,BD,SE,FH,2.192911997,No,NO,0.0,ANS,15000000.0,Cold,0
58.0,M,Married,8.0,BD,SE,FH,3.0,Yes,TLE,15000000.0,ANS,2000000.0,Cold,0
41.0,M,Single,3.0,UHS,SE,CB,1.061256247,Yes,PMT,2000000.0,TLE,1000000.0,Cold,0
49.0,F,Married,3.0,LHS,SE,DD,1.761921013,Yes,ANS,50000.0,TLE,15000000.0,Cold,0
33.0,M,Married,6.0,PD,SE,PG,9.252785309,Yes,INV,15000000.0,END,15000000.0,Hot,1
41.0,F,Married,3.0,BD,SPT,PR,6.445563787,Yes,TLE,3000000.0,ANS,3000000.0,Warm,0
26.0,M,Single,2.0,MD,SE,FH,2.171167817,Yes,TLE,15000000.0,INV,2000000.0,Warm,1
23.0,M,Single,1.0,MD,SPT,BA,5.135116008,No,NO,0.0,END,5000000.0,Hot,1
37.0,M,Single,6.0,MD,SPT,BA,6.664029755,No,NO,0.0,PMT,2000000.0,Hot,1
51.0,M,Divorced,2.0,BD,SPT,PG,9.760500384,Yes,TLE,3000000.0,INV,15000000.0,Warm,0
20.0,M,Single,6.0,NE,SE,CB,1.101884582,No,NO,0.0,ANS,15000000.0,Cold,0
50.0,M,Divorced,3.0,PD,SPT,PG,9.59923201,Yes,ANS,3000000.0,INV,1000000.0,Warm,1
37.0,M,Divorced,7.0,BD,SPT,RR,9.320762235,No,NO,0.0,TLE,15000000.0,Hot,1
48.0,F,Single,6.0,BD,SE,FH,3.0,No,NO,0.0,TLE,2000000.0,Cold,0
43.0,M,Divorced,6.0,PD,SPT,BA,7.159799356,No,NO,0.0,INV,3000000.0,Warm,1
50.0,M,Divorced,7.0,BD,SPT,RR,9.82322024,Yes,PMT,3000000.0,ANS,5000000.0,Warm,1
21.0,F,Single,1.0,UHS,SE,DD,1.069838501,Yes,INV,1000000.0,END,1000000.0,Cold,0
45.0,F,Married,2.0,MD,SPT,PG,9.487050282,Yes,INV,15000000.0,ANS,3000000.0,Warm,0
41.0,F,Married,4.0,PD,SPT,PG,9.723946338,No,NO,0.0,ANS,2000000.0,Warm,1
44.0,M,Divorced,6.0,PD,SPT,PR,8.0,Yes,ANS,2000000.0,PMT,3000000.0,Warm,1
56.0,F,Divorced,7.0,NE,SE,CB,1.716927004,Yes,PMT,15000000.0,ANS,15000000.0,Cold,1
43.0,F,Divorced,2.0,LHS,SE,CF,2.153903999,Yes,ANS,15000000.0,TLE,2000000.0,Cold,0
29.0,F,Married,3.0,BD,SE,FH,1.583010016,Yes,END,15000000.0,INV,1000000.0,Cold,1
20.0,M,Single,6.0,UHS,SE,OM,2.293778781,No,NO,0.0,PMT,1000000.0,Warm,0
34.0,M,Divorced,6.0,UHS,SPT,OM,2.641373752,Yes,INV,3000000.0,ANS,1000000.0,Cold,0
55.0,M,Divorced,4.0,UHS,SPT,OM,3.294096974,Yes,PMT,4000000.0,ANS,3000000.0,Cold,1
24.0,F,Married,4.0,MD,SPT,RR,9.344359261,No,NO,0.0,END,4000000.0,Hot,0
49.0,F,Married,5.0,PD,SPT,RR,9.773579708,No,NO,0.0,ANS,3000000.0,Warm,0
53.0,F,Married,2.0,LHS,SE,DD,1.722227653,No,NO,0.0,PMT,15000000.0,Cold,0
55.0,M,Married,3.0,BD,SPT,BA,8.0,Yes,ANS,4000000.0,INV,4000000.0,Warm,0
53.0,M,Divorced,1.0,BD,SPT,RR,9.459035816,No,NO,0.0,ANS,4000000.0,Warm,1
45.0,F,Married,2.0,MD,SPT,PG,9.156267878,Yes,ANS,15000000.0,INV,2000000.0,Warm,0
53.0,F,Married,5.0,BD,SPT,BA,7.833243534,Yes,INV,15000000.0,ANS,2000000.0,Warm,1
41.0,M,Single,2.0,BD,SPT,PG,9.464972508,Yes,TLE,3000000.0,ANS,1000000.0,Warm,1
59.0,F,Divorced,4.0,BD,SPT,PG,9.916232135,Yes,INV,15000000.0,ANS,2000000.0,Warm,0
24.0,M,Single,8.0,BD,SE,FH,1.848997402,No,NO,0.0,INV,2000000.0,Cold,0
36.0,M,Divorced,1.0,MD,SPT,PG,9.317408158,Yes,INV,4000000.0,ANS,15000000.0,Hot,1
20.0,F,Single,2.0,NE,SPT,DD,1.0,Yes,PMT,2000000.0,END,1000000.0,Cold,0
20.0,F,Single,2.0,UHS,SPT,OM,2.115206639,No,NO,0.0,PMT,1000000.0,Warm,0
25.0,F,Married,2.0,MD,SPT,RR,9.060111542,Yes,END,2000000.0,INV,5000000.0,Hot,1
50.0,M,Married,5.0,MD,SE,FH,3.0,Yes,TLE,15000000.0,ANS,15000000.0,Cold,0
24.0,M,Married,3.0,BD,SPT,PR,5.0,Yes,END,3000000.0,TLE,15000000.0,Hot,1
35.0,M,Single,4.0,BD,SE,FH,2.118825885,Yes,ANS,15000000.0,TLE,2000000.0,Cold,0
45.0,F,Divorced,4.0,BD,SE,FH,2.293798843,Yes,TLE,2000000.0,ANS,2000000.0,Cold,0
19.0,M,Married,6.0,NE,SPT,OM,2.331162942,Yes,PMT,4000000.0,ANS,2000000.0,Warm,0
46.0,F,Divorced,6.0,MD,SPT,PG,9.170837905,No,NO,0.0,ANS,15000000.0,Warm,1
39.0,F,Married,2.0,BD,SPT,PG,9.400355041,No,NO,0.0,ANS,2000000.0,Hot,1
44.0,F,Single,10.0,BD,SPT,RR,9.440840153,Yes,INV,15000000.0,TLE,2000000.0,Warm,0
37.0,F,Single,7.0,BD,SE,FH,2.112034127,No,NO,0.0,TLE,1000000.0,Cold,0
51.0,F,Single,1.0,MD,SPT,PG,9.781165749,Yes,ANS,3000000.0,PMT,4000000.0,Warm,1
60.0,M,Divorced,8.0,BD,SPT,BA,8.0,Yes,ANS,15000000.0,INV,15000000.0,Warm,0
39.0,F,Married,6.0,BD,SPT,RR,9.605412146,Yes,ANS,2000000.0,TLE,5000000.0,Hot,1
51.0,M,Married,2.0,PD,SE,FH,2.756348265,No,NO,0.0,TLE,15000000.0,Cold,0
31.0,M,Divorced,3.0,UHS,SE,DD,1.315668592,Yes,ANS,50000.0,PMT,1000000.0,Cold,0
57.0,F,Divorced,9.0,PD,SPT,PG,10.0,Yes,INV,15000000.0,ANS,15000000.0,Warm,0
41.0,M,Single,8.0,PD,SE,FH,2.269064377,No,NO,0.0,ANS,15000000.0,Cold,0
18.0,F,Single,3.0,LHS,SFT,DD,1.17278867,Yes,INV,2000000.0,PMT,15000000.0,Cold,0
38.0,M,Divorced,8.0,BD,SPT,PR,6.409117672,Yes,TLE,15000000.0,ANS,15000000.0,Hot,1
20.0,M,Single,4.0,NE,SPT,CB,1.0,No,NO,0.0,END,1000000.0,Cold,0
27.0,F,Married,3.0,UHS,SE,DD,1.04806264,No,NO,0.0,PMT,1000000.0,Cold,0
46.0,F,Divorced,4.0,LHS,SFT,PA,6.482917879,Yes,ANS,2000000.0,TLE,2000000.0,Warm,1
54.0,M,Divorced,9.0,PD,SPT,PG,10.0,Yes,ANS,4000000.0,INV,2000000.0,Warm,1
49.0,M,Divorced,3.0,LHS,SE,CB,1.82652648,Yes,TLE,15000000.0,PMT,1000000.0,Cold,0
39.0,M,Single,3.0,LHS,SFT,OM,2.578707645,Yes,PMT,50000.0,TLE,1000000.0,Cold,0
25.0,M,Single,3.0,MD,SPT,RR,9.288776124,Yes,END,2000000.0,INV,15000000.0,Hot,1
47.0,F,Single,1.0,PD,SPT,PG,9.199699703,Yes,PMT,15000000.0,ANS,4000000.0,Warm,0
32.0,M,Married,5.0,BD,SPT,PR,6.860324565,Yes,END,3000000.0,TLE,4000000.0,Hot,0
19.0,F,Single,4.0,NE,SPT,DD,1.076342611,Yes,INV,15000000.0,PMT,15000000.0,Cold,0
52.0,M,Married,2.0,PD,SE,FH,2.534450225,No,NO,0.0,ANS,1000000.0,Cold,1
55.0,F,Married,5.0,PD,SPT,PR,7.159206971,Yes,TLE,15000000.0,ANS,4000000.0,Warm,0
34.0,M,Single,3.0,BD,SE,FH,2.230536233,Yes,ANS,2000000.0,TLE,15000000.0,Cold,0
35.0,M,Married,9.0,BD,SE,FH,2.054132447,No,NO,0.0,INV,2000000.0,Cold,0
55.0,F,Divorced,1.0,BD,SPT,RR,10.0,Yes,ANS,4000000.0,INV,2000000.0,Warm,1
43.0,F,Married,4.0,PD,SE,FH,2.595609998,Yes,ANS,15000000.0,TLE,1000000.0,Cold,0
56.0,F,Married,4.0,UHS,SE,CF,2.639280289,Yes,ANS,15000000.0,TLE,1000000.0,Cold,0
29.0,M,Married,2.0,BD,SPT,RR,9.287314539,No,NO,0.0,END,3000000.0,Hot,1
54.0,M,Divorced,5.0,PD,SE,PG,9.882132321,Yes,TLE,3000000.0,ANS,3000000.0,Warm,1
47.0,M,Married,2.0,UHS,SPT,OT,3.09505117,No,NO,0.0,TLE,3000000.0,Cold,0
36.0,M,Married,3.0,NE,SE,OT,3.143718412,No,NO,0.0,ANS,2000000.0,Cold,0
50.0,M,Married,2.0,UHS,SE,DD,1.543329184,Yes,PMT,3000000.0,TLE,1000000.0,Cold,0
40.0,F,Married,4.0,PD,SPT,PG,9.367673592,No,NO,0.0,PMT,3000000.0,Hot,0
33.0,F,Divorced,5.0,LHS,SFT,DD,1.518296075,Yes,END,15000000.0,ANS,15000000.0,Cold,0
55.0,F,Married,8.0,MD,SPT,PG,9.882659806,Yes,INV,15000000.0,ANS,1000000.0,Warm,0
49.0,F,Married,7.0,UHS,SPT,DD,1.66627525,Yes,PMT,4000000.0,TLE,15000000.0,Cold,0
30.0,F,Married,6.0,PD,SPT,PG,9.136475926,Yes,PMT,15000000.0,ANS,3000000.0,Hot,1
38.0,M,Married,6.0,UHS,SPT,CB,1.118753182,Yes,PMT,15000000.0,TLE,15000000.0,Cold,0
35.0,M,Divorced,1.0,MD,SPT,BA,5.667245585,No,NO,0.0,TLE,4000000.0,Hot,1
38.0,F,Married,5.0,BD,SE,FH,2.128830957,No,NO,0.0,ANS,2000000.0,Cold,0
58.0,M,Married,7.0,UHS,SPT,OT,3.5,Yes,TLE,2000000.0,ANS,1000000.0,Cold,0
44.0,M,Married,7.0,BD,SPT,PR,6.272212173,Yes,TLE,3000000.0,ANS,2000000.0,Warm,1
56.0,F,Married,8.0,UHS,SE,DD,1.88609207,Yes,TLE,15000000.0,PMT,15000000.0,Cold,0
50.0,M,Divorced,6.0,PD,SPT,PG,9.889998316,Yes,ANS,2000000.0,PMT,5000000.0,Warm,1
23.0,M,Married,9.0,BD,SPT,PG,9.371278225,No,NO,0.0,INV,15000000.0,Hot,1
33.0,F,Married,9.0,MD,SPT,PG,9.512079491,Yes,INV,4000000.0,END,4000000.0,Hot,1
30.0,F,Married,9.0,PD,SE,FH,1.826518847,No,NO,0.0,INV,1000000.0,Cold,0
34.0,F,Married,6.0,BD,SPT,PR,5.564524378,Yes,END,50000.0,ANS,1000000.0,Hot,1
27.0,M,Single,8.0,PD,SPT,RR,9.286286119,Yes,ANS,3000000.0,END,15000000.0,Hot,1
50.0,F,Married,2.0,UHS,SPT,CB,1.728527117,No,NO,0.0,ANS,15000000.0,Cold,0
59.0,M,Divorced,8.0,LHS,SE,OT,3.5,Yes,ANS,2000000.0,TLE,1000000.0,Cold,0
44.0,M,Married,3.0,PD,SE,FH,2.115421658,No,NO,0.0,ANS,2000000.0,Cold,1
35.0,M,Single,1.0,LHS,SE,CB,1.812397291,Yes,INV,15000000.0,END,1000000.0,Cold,1
51.0,F,Married,6.0,BD,SE,FH,2.563656576,Yes,TLE,15000000.0,ANS,2000000.0,Cold,0
27.0,F,Single,5.0,UHS,SE,CB,1.250665883,No,NO,0.0,PMT,15000000.0,Cold,0
25.0,M,Married,2.0,BD,SPT,PG,9.117391083,No,NO,0.0,END,15000000.0,Hot,1
31.0,M,Married,5.0,MD,SPT,PG,9.173658696,Yes,INV,1000000.0,END,15000000.0,Hot,1
33.0,M,Married,6.0,BD,SE,FH,2.132864637,No,NO,0.0,INV,2000000.0,Cold,0
54.0,M,Single,3.0,BD,SPT,RR,9.794025603,Yes,INV,3000000.0,ANS,3000000.0,Warm,1
22.0,M,Married,3.0,PD,SPT,PR,5.265427462,No,NO,0.0,TLE,5000000.0,Hot,1
33.0,M,Married,3.0,PD,SPT,RR,9.618439687,Yes,END,15000000.0,ANS,15000000.0,Hot,1
34.0,M,Married,3.0,BD,SPT,PR,6.353255306,Yes,END,15000000.0,INV,5000000.0,Hot,1
38.0,M,Single,2.0,BD,SPT,PG,9.32172838,Yes,ANS,50000.0,INV,15000000.0,Hot,1
58.0,F,Married,3.0,PD,SE,FH,2.793621407,Yes,ANS,15000000.0,TLE,2000000.0,Cold,0
52.0,F,Married,10.0,LHS,SFT,DD,2.0,No,NO,0.0,PMT,1000000.0,Cold,0
21.0,M,Single,2.0,UHS,SPT,DD,1.0,No,NO,0.0,INV,1000000.0,Cold,0
29.0,M,Single,2.0,BD,SPT,PG,9.362929866,Yes,END,3000000.0,PMT,4000000.0,Hot,1
53.0,M,Divorced,2.0,BD,SE,FH,2.7308745,No,NO,0.0,ANS,1000000.0,Cold,0
55.0,M,Divorced,9.0,PD,SPT,PG,9.744683365,Yes,TLE,15000000.0,ANS,1000000.0,Warm,0
19.0,F,Single,1.0,NE,SPT,PA,4.0,No,NO,0.0,END,1000000.0,Hot,1
53.0,F,Divorced,4.0,PD,SPT,PR,7.930824431,Yes,ANS,4000000.0,PMT,2000000.0,Warm,1
31.0,M,Divorced,4.0,BD,SE,FH,2.001287595,No,NO,0.0,END,15000000.0,Cold,0
49.0,M,Married,2.0,MD,SE,FH,2.838130924,Yes,ANS,2000000.0,TLE,15000000.0,Cold,0
32.0,M,Married,3.0,BD,SE,FH,1.715013208,No,NO,0.0,INV,15000000.0,Cold,0
53.0,F,Divorced,4.0,BD,SPT,PG,9.843715562,Yes,ANS,4000000.0,PMT,2000000.0,Warm,1
54.0,F,Married,5.0,MD,SPT,PR,7.353067295,Yes,INV,1000000.0,PMT,5000000.0,Warm,1
27.0,M,Married,5.0,BD,SE,FH,1.684774714,Yes,END,2000000.0,INV,15000000.0,Cold,0
27.0,F,Married,3.0,PD,SPT,PR,5.071537401,No,NO,0.0,ANS,15000000.0,Hot,1
32.0,F,Married,3.0,MD,SE,FH,2.301858203,No,NO,0.0,END,15000000.0,Cold,0
33.0,M,Married,9.0,UHS,SPT,CB,1.285559899,Yes,INV,50000.0,PMT,1000000.0,Cold,0
31.0,M,Divorced,6.0,LHS,SFT,PA,5.302857291,Yes,INV,3000000.0,ANS,1000000.0,Hot,0
57.0,M,Divorced,4.0,UHS,SPT,CB,2.0,Yes,TLE,4000000.0,ANS,1000000.0,Cold,0
19.0,F,Single,4.0,NE,SPT,PA,4.85684358,No,NO,0.0,INV,4000000.0,Hot,1
33.0,M,Divorced,6.0,MD,SPT,PG,9.151488995,No,NO,0.0,TLE,1000000.0,Hot,1
46.0,F,Married,9.0,UHS,SPT,OT,2.891835353,Yes,TLE,50000.0,ANS,3000000.0,Cold,0
39.0,M,Married,9.0,BD,SPT,RR,9.759429197,Yes,INV,3000000.0,TLE,5000000.0,Hot,1
57.0,M,Divorced,3.0,PD,SPT,RR,10.0,Yes,ANS,15000000.0,TLE,2000000.0,Warm,0
51.0,M,Divorced,3.0,BD,SPT,PR,6.677012907,Yes,ANS,1000000.0,TLE,4000000.0,Warm,1
38.0,F,Married,3.0,MD,SE,FH,2.349532562,Yes,TLE,15000000.0,ANS,2000000.0,Cold,0
45.0,F,Married,2.0,LHS,SFT,OT,2.853055523,Yes,TLE,15000000.0,ANS,1000000.0,Cold,0
39.0,F,Divorced,7.0,UHS,SE,OT,2.888946186,No,NO,0.0,TLE,2000000.0,Cold,0
36.0,F,Married,6.0,NE,SPT,OC,5.469625518,Yes,ANS,2000000.0,TLE,15000000.0,Hot,0
56.0,F,Married,3.0,BD,SE,FH,2.891198812,No,NO,0.0,TLE,1000000.0,Cold,1
28.0,M,Divorced,2.0,LHS,SFT,OT,2.100564263,Yes,END,1000000.0,INV,3000000.0,Warm,0
48.0,M,Divorced,3.0,NE,SPT,OT,3.06263187,No,NO,0.0,ANS,3000000.0,Cold,0
49.0,M,Married,9.0,BD,SE,FH,2.453421768,Yes,TLE,50000.0,ANS,2000000.0,Cold,0
23.0,M,Married,5.0,BD,SPT,PR,5.3858235,Yes,INV,3000000.0,TLE,1000000.0,Hot,1
54.0,F,Divorced,6.0,PD,SPT,PR,7.919640326,Yes,TLE,1000000.0,INV,2000000.0,Warm,1
45.0,M,Married,4.0,PD,SPT,PR,6.56499095,No,NO,0.0,TLE,15000000.0,Warm,1
52.0,M,Divorced,7.0,LHS,SE,OT,2.920373687,Yes,ANS,50000.0,TLE,2000000.0,Cold,0
49.0,M,Married,7.0,LHS,SE,OT,3.139653583,No,NO,0.0,TLE,15000000.0,Cold,0
37.0,F,Married,5.0,BD,SPT,BA,6.876748742,No,NO,0.0,PMT,5000000.0,Hot,1
21.0,F,Single,4.0,LHS,SE,OT,2.219843299,No,NO,0.0,INV,15000000.0,Warm,0
19.0,F,Single,7.0,NE,SE,CB,1.117485966,Yes,END,1000000.0,INV,15000000.0,Cold,0
23.0,F,Single,8.0,PD,SPT,BA,6.055156694,No,NO,0.0,INV,5000000.0,Hot,1
54.0,F,Divorced,2.0,UHS,SE,CB,1.666502531,Yes,PMT,2000000.0,ANS,1000000.0,Cold,0
23.0,M,Married,4.0,BD,SPT,PG,9.006180722,No,NO,0.0,PMT,1000000.0,Hot,1
